Land_ID,District,Taluk,Village,Survey_No,Extent_Hectares,Area_Sqft,Soil_pH,No_of_Owners,Ownership_Type,Land_Type,Soil_Type,Flood_Risk,Water_Availability,Document_Issue,Owner_Objection,Court_Case,Compensation_Status,FMB,A_Register,Document_Verified,Objection,Acquisition_Days,Delay_Status,Delay_Risk_Band,latitude,longitude,Source_Reference
ACQ_SYN_007223,Kancheepuram,Kancheepuram,Perungalathur 10,196/768,10.7645,1158677.4,6.3,10,Joint,Industrial,Sandy,No,Yes,Not Available,Yes,Yes,Withheld pending court,Yes,Yes,No,Yes,357.0,Delayed,High,12.844424216365908,79.64344183089102,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007224,Namakkal,Namakkal,Sholinganallur 17,161/629,9.6449,1038164.73,7.2,7,Joint,Residential,Urban Fill,Yes,Yes,Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,41.0,No Delay,Low,11.19522851422419,78.17179341899424,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007225,Madurai,Madurai,Nandambakkam 12,253/994,8.0344,864819.99,7.0,15,Joint,Industrial,Urban Fill,No,Yes,Not Available,Yes,Yes,To be paid,Yes,Yes,No,Yes,0.0,No Delay,Low,9.969555205287742,78.13803501229594,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007226,Thanjavur,Thanjavur,Ayappan Pattinam 17,299/1181,5.7734,621445.1,6.5,15,Joint,Agricultural,Loamy,Yes,Yes,Not Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,181.0,Delayed,High,10.805849255301997,79.0729686369832,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007227,Karur,Karur,Kelambakkam 17,8/30,22.6644,2439577.45,7.0,8,Joint,Commercial,Alluvial,No,Yes,Not Available,Yes,Yes,To be paid,No,Yes,No,Yes,0.0,No Delay,Low,10.990766109686954,78.09709699442055,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007228,Salem,Salem,Nandambakkam 14,431/1709,23.8694,2569285.59,6.6,7,Joint,Forest,Loamy,No,Yes,Not Available,No,No,Withheld pending court,Yes,Yes,No,No,432.0,Delayed,High,11.645433435554338,78.1357788163144,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007229,Vellore,Vellore,Nandambakkam 4,445/1759,4.2589,458423.0,6.0,5,Joint,Forest,Sandy,Yes,Yes,Not Available,Yes,No,Verification pending,No,Yes,No,Yes,0.0,No Delay,Low,12.88378451080809,79.15748795567757,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007230,Karur,Karur,Madhavaram 1,293/1157,23.4744,2526760.32,6.7,11,Joint,Industrial,Loamy,No,No,Not Available,Yes,Yes,Withheld pending court,Yes,Yes,No,Yes,237.0,Delayed,High,10.978534482690158,78.03385020421327,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007231,Krishnagiri,Krishnagiri,Neelambur 3,280/1103,4.6394,499378.32,6.1,9,Joint,Commercial,Sandy,Yes,Yes,Available,Yes,No,To be paid,Yes,Yes,Yes,Yes,0.0,No Delay,Low,12.562016430140346,78.21031264997636,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007232,Ranipet,Ranipet,Padur 16,342/1333,9.551,1028061.91,8.2,15,Joint,Forest,Black Cotton,Yes,Yes,Not Available,Yes,No,To be paid,No,Yes,No,Yes,100.0,Delayed,Medium,12.894875066465126,79.33054280838752,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007233,Coimbatore,Coimbatore,Perungalathur 3,216/847,12.4869,1344078.09,8.3,9,Joint,Residential,Saline,Yes,Yes,Not Available,Yes,Yes,Objection enquiry,Yes,Yes,No,Yes,0.0,No Delay,Low,11.063557302259715,76.99277462066813,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007234,Krishnagiri,Krishnagiri,Madhavaram 18,182/702,7.6611,824633.46,8.4,16,Joint,Coastal,Saline,Yes,Yes,Not Available,Yes,No,To be paid,Yes,Yes,No,Yes,432.0,Delayed,High,12.52377758944829,78.20930154710312,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007235,Karur,Karur,Thogamalai 5,174/677,11.7577,1265590.4,6.3,20,Joint,Agricultural,Sandy,No,Yes,Not Available,Yes,Yes,To be paid,Yes,Yes,Yes,Yes,172.0,Delayed,High,10.97027183237869,78.11157569672909,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007236,Tiruvallur,Tiruvallur,Samayapuram 3,79/307,19.979,2150518.21,8.2,14,Joint,Forest,Black Cotton,Yes,Yes,Not Available,Yes,No,To be paid,Yes,Yes,No,Yes,0.0,No Delay,Low,13.145389973006033,79.93238566281912,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007237,Chennai,Chennai,Nandambakkam 4,407/1615,21.3579,2298943.75,7.6,19,Joint,Residential,Urban Fill,No,Yes,Not Available,Yes,Yes,Verification pending,No,Yes,No,Yes,0.0,No Delay,Low,13.092933578813147,80.24186979926768,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007238,Namakkal,Namakkal,Pudur 1,158/616,19.4202,2090369.75,6.2,15,Joint,Forest,Sandy,Yes,Yes,Available,Yes,Yes,Objection enquiry,Yes,Yes,Yes,Yes,0.0,No Delay,Low,11.179642676128184,78.13622351448622,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007239,Erode,Erode,Ayappan Pattinam 10,140/546,15.0272,1617512.8,7.0,15,Joint,Coastal,Loamy,Yes,Yes,Not Available,Yes,Yes,To be paid,Yes,Yes,Yes,Yes,393.0,Delayed,High,11.350224962296348,77.67987351664999,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007240,Thoothukudi,Thoothukudi,Sholinganallur 12,467/1851,13.9717,1503896.53,7.8,15,Joint,Coastal,Black Cotton,Yes,Yes,Not Available,Yes,No,Verification completed,Yes,Yes,No,Yes,43.0,No Delay,Low,8.81760029401422,77.99614589061532,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007241,Karur,Karur,Neelambur 5,249/973,16.3194,1756604.85,8.2,11,Joint,Agricultural,Black Cotton,No,Yes,Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,24.0,No Delay,Low,11.015977366239444,78.06475499560544,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007242,Thoothukudi,Thoothukudi,Kelambakkam 3,303/1194,15.025,1617274.64,6.3,20,Joint,Forest,Loamy,No,Yes,Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,342.0,Delayed,High,8.823224940075628,78.05350336985788,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007243,Thanjavur,Thanjavur,Ayappan Pattinam 11,122/472,23.5164,2531280.07,7.4,7,Joint,Commercial,Alluvial,Yes,Yes,Not Available,Yes,Yes,Withheld pending court,Yes,Yes,Yes,Yes,145.0,Delayed,High,10.833443759187446,79.11114960788682,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007244,Erode,Erode,Pammalur 3,137/533,7.6482,823240.09,6.2,5,Joint,Forest,Red Soil,Yes,Yes,Not Available,Yes,Yes,Verification completed,No,Yes,No,Yes,196.0,Delayed,High,11.365066186089628,77.71265660747915,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007245,Cuddalore,Cuddalore,Nandambakkam 11,358/1398,5.6778,611154.63,8.3,19,Joint,Forest,Saline,No,No,Not Available,Yes,No,Verification completed,No,Yes,No,Yes,190.0,Delayed,High,11.783015973648071,79.67905897541682,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007246,Erode,Erode,Kelambakkam 5,221/866,3.6138,388985.57,8.7,9,Joint,Residential,Saline,No,No,Available,Yes,Yes,Withheld pending court,Yes,Yes,Yes,Yes,315.0,Delayed,High,11.345934642529189,77.69949998120879,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007247,Erode,Erode,Sriperumbudur 6,73/284,23.2937,2507310.81,7.0,19,Joint,Coastal,Alluvial,Yes,Yes,Not Available,Yes,Yes,To be paid,Yes,Yes,Yes,Yes,83.0,Delayed,Medium,11.340193887149423,77.7387318741334,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007248,Chennai,Chennai,Nandambakkam 15,405/1604,22.1857,2388046.59,8.7,15,Joint,Industrial,Saline,Yes,Yes,Available,Yes,No,Verification pending,Yes,Yes,Yes,Yes,0.0,No Delay,Low,13.058344882799696,80.23917055200116,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007249,Kancheepuram,Kancheepuram,Sholinganallur 15,198/773,24.3834,2624603.29,7.4,16,Joint,Commercial,Urban Fill,No,Yes,Not Available,Yes,Yes,To be paid,Yes,Yes,No,Yes,156.0,Delayed,High,12.801465375134644,79.7301676669106,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007250,Tiruvallur,Tiruvallur,Samayapuram 8,327/1283,10.3928,1118670.21,7.1,10,Joint,Industrial,Urban Fill,Yes,Yes,Available,No,No,Verification pending,Yes,Yes,Yes,No,316.0,Delayed,High,13.15838217177235,79.92530573724841,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007251,Tiruchirappalli,Tiruchirappalli,Oragadam 16,167/655,12.3333,1327550.03,7.0,18,Joint,Industrial,Urban Fill,No,No,Not Available,Yes,Yes,Verification completed,No,Yes,No,Yes,80.0,Delayed,Medium,10.82900854078945,78.70558146271166,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007252,Dharmapuri,Dharmapuri,Madhavaram 6,274/1076,7.2436,779693.29,6.1,20,Joint,Industrial,Sandy,Yes,Yes,Not Available,Yes,Yes,Verification completed,No,Yes,No,Yes,172.0,Delayed,High,12.10352987222842,78.20146420689557,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007253,Coimbatore,Coimbatore,Kallikudi 2,378/1489,3.3437,359913.19,6.6,19,Joint,Agricultural,Red Soil,No,Yes,Available,Yes,No,Verification completed,Yes,Yes,Yes,Yes,117.0,Delayed,Medium,11.027262681256191,77.01362880448039,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007254,Namakkal,Namakkal,Sholinganallur 4,428/1699,25.0862,2700261.1,6.5,11,Joint,Agricultural,Loamy,No,Yes,Not Available,Yes,No,Objection enquiry,Yes,Yes,No,Yes,0.0,No Delay,Low,11.24589504436108,78.18425589197932,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007255,Ranipet,Ranipet,Sriperumbudur 18,105/398,20.9522,2255273.43,6.8,10,Joint,Commercial,Red Soil,No,Yes,Available,Yes,No,Verification pending,Yes,Yes,Yes,Yes,0.0,No Delay,Low,12.89553416170082,79.38450641528108,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007256,Tiruvallur,Tiruvallur,Karanai 5,329/1291,17.1903,1850346.78,6.4,14,Joint,Residential,Loamy,No,Yes,Available,Yes,Yes,Verification pending,Yes,Yes,Yes,Yes,0.0,No Delay,Low,13.188154135781396,79.92917863062462,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007257,Cuddalore,Cuddalore,Pammalur 16,444/1756,5.3763,578702.23,7.2,10,Joint,Barren,Red Soil,Yes,Yes,Available,Yes,Yes,Withheld pending court,Yes,Yes,Yes,Yes,0.0,No Delay,Low,11.742095283072072,79.63323697240506,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007258,Tiruchirappalli,Tiruchirappalli,Sholinganallur 6,314/1234,21.8911,2356339.73,6.0,19,Joint,Coastal,Sandy,Yes,No,Not Available,Yes,Yes,Verification pending,No,Yes,No,Yes,142.0,Delayed,High,10.838660340457716,78.70394248680901,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007259,Erode,Erode,Siruseri 11,71/275,24.502,2637374.25,8.9,20,Joint,Coastal,Saline,Yes,Yes,Available,Yes,No,Verification completed,Yes,Yes,Yes,Yes,231.0,Delayed,High,11.379340153827458,77.74438441796603,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007260,Chengalpattu,Chengalpattu,Pudur 16,96/365,8.8897,956883.72,6.5,17,Joint,Forest,Red Soil,No,Yes,Available,Yes,No,Verification completed,Yes,Yes,Yes,Yes,89.0,Delayed,Medium,12.684136470976943,80.0646608760051,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007261,Ranipet,Ranipet,Pammalur 2,103/390,8.9898,967649.32,6.8,7,Joint,Coastal,Red Soil,Yes,Yes,Not Available,Yes,Yes,To be paid,Yes,Yes,No,Yes,0.0,No Delay,Low,12.892948503126444,79.35542078644154,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007262,Thoothukudi,Thoothukudi,Pammalur 10,53/205,4.5556,490365.89,7.1,9,Joint,Commercial,Red Soil,No,Yes,Not Available,Yes,Yes,To be paid,Yes,Yes,No,Yes,0.0,No Delay,Low,8.79415694693933,78.02123299220467,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007263,Coimbatore,Coimbatore,Samayapuram 3,368/1447,21.3375,2296749.08,7.5,12,Joint,Forest,Urban Fill,Yes,Yes,Not Available,Yes,No,Withheld pending court,Yes,Yes,No,Yes,60.0,No Delay,Low,11.061490085393684,76.95681700370172,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007264,Thoothukudi,Thoothukudi,Manapakkam 2,467/1853,20.8221,2241268.04,6.4,15,Joint,Agricultural,Loamy,No,No,Not Available,Yes,No,Verification completed,Yes,Yes,No,Yes,43.0,No Delay,Low,8.748911929091868,77.99118219613825,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007265,Madurai,Madurai,Neelambur 12,253/992,22.1924,2388773.37,8.7,15,Joint,Commercial,Saline,Yes,Yes,Not Available,Yes,Yes,To be paid,Yes,Yes,No,Yes,0.0,No Delay,Low,9.944669348778532,78.16491219315232,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007266,Karur,Karur,Padur 2,291/1150,7.559,813642.93,8.7,8,Joint,Residential,Saline,No,Yes,Available,Yes,No,Verification completed,Yes,Yes,Yes,Yes,105.0,Delayed,Medium,11.00258996654298,78.06018296807319,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007267,Coimbatore,Coimbatore,Nandambakkam 20,377/1485,23.2475,2502335.77,7.8,8,Joint,Coastal,Black Cotton,Yes,No,Not Available,Yes,No,Verification completed,Yes,Yes,Yes,Yes,31.0,No Delay,Low,11.037627301496334,76.93628706636363,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007268,Vellore,Vellore,Perungalathur 13,203/798,15.4079,1658497.61,6.7,9,Joint,Industrial,Loamy,No,Yes,Not Available,Yes,No,Withheld pending court,Yes,Yes,Yes,Yes,282.0,Delayed,High,12.972048997051951,79.14910116460621,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007269,Kancheepuram,Kancheepuram,Sholinganallur 14,230/907,4.0052,431116.63,9.1,13,Joint,Coastal,Saline,Yes,Yes,Not Available,Yes,No,Verification completed,Yes,Yes,No,Yes,130.0,Delayed,High,12.860004883586967,79.6973883097243,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007270,Villupuram,Villupuram,Padur 14,287/1131,8.9955,968263.9,6.9,9,Joint,Residential,Red Soil,Yes,Yes,Available,No,No,Verification completed,Yes,Yes,Yes,No,85.0,Delayed,Medium,11.988518820464485,79.47228135026877,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007271,Krishnagiri,Krishnagiri,Siruseri 2,151/585,20.0882,2162271.62,8.0,10,Joint,Residential,Black Cotton,Yes,Yes,Available,Yes,No,To be paid,Yes,Yes,Yes,Yes,191.0,Delayed,High,12.456400831823856,78.25959480191936,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007272,Karur,Karur,Nandambakkam 14,27/119,22.012,2369351.21,7.0,14,Joint,Barren,Red Soil,No,Yes,Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,0.0,No Delay,Low,10.921943583938733,78.13534595823583,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007273,Krishnagiri,Krishnagiri,Perungalathur 10,278/1090,8.0395,865366.82,6.4,20,Joint,Commercial,Red Soil,No,Yes,Available,Yes,No,To be paid,Yes,Yes,Yes,Yes,0.0,No Delay,Low,12.52547910849939,78.25326094613362,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007274,Salem,Salem,Padur 9,400/1578,13.8949,1495639.43,7.4,8,Joint,Agricultural,Alluvial,No,No,Not Available,Yes,Yes,Verification completed,Yes,Yes,No,Yes,228.0,Delayed,High,11.710164071432953,78.16023546379053,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007275,Karur,Karur,Kallikudi 8,32/141,12.0425,1296240.63,8.3,15,Joint,Forest,Saline,Yes,Yes,Not Available,Yes,Yes,Verification pending,No,Yes,No,Yes,0.0,No Delay,Low,10.981926623656843,78.03436654165976,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007276,Krishnagiri,Krishnagiri,Siruseri 18,109/416,10.4906,1129203.69,6.1,9,Joint,Barren,Sandy,Yes,Yes,Not Available,Yes,Yes,Objection enquiry,No,Yes,No,Yes,182.0,Delayed,High,12.564950543729124,78.22016443592561,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007277,Coimbatore,Coimbatore,Manapakkam 12,130/505,13.0105,1400434.69,7.0,20,Joint,Coastal,Loamy,Yes,Yes,Available,Yes,Yes,To be paid,Yes,Yes,Yes,Yes,0.0,No Delay,Low,10.9654342766307,76.9489793506285,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007278,Villupuram,Villupuram,Samayapuram 10,391/1544,6.119,658642.68,6.7,20,Joint,Residential,Red Soil,Yes,Yes,Available,Yes,Yes,Verification pending,Yes,Yes,Yes,Yes,285.0,Delayed,High,11.943957486095377,79.46447560227993,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007279,Karur,Karur,Pudur 20,248/969,20.234,2177966.47,6.6,16,Joint,Coastal,Red Soil,Yes,No,Not Available,Yes,Yes,Verification completed,Yes,Yes,No,Yes,90.0,Delayed,Medium,10.987933826545188,78.02341028913371,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007280,Erode,Erode,Madhavaram 17,261/1026,6.5581,705908.86,8.2,12,Joint,Agricultural,Black Cotton,Yes,Yes,Not Available,Yes,No,Verification pending,Yes,Yes,No,Yes,0.0,No Delay,Low,11.310267214578555,77.76668382300677,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007281,Tiruchirappalli,Tiruchirappalli,Ayappan Pattinam 18,316/1239,22.1411,2383245.87,6.0,14,Joint,Residential,Sandy,No,No,Not Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,90.0,Delayed,Medium,10.809091017578147,78.74267148053754,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007282,Erode,Erode,Padur 7,137/531,5.0803,546840.69,7.1,5,Joint,Agricultural,Urban Fill,Yes,Yes,Not Available,Yes,Yes,Verification completed,No,Yes,No,Yes,196.0,Delayed,High,11.32489630182313,77.77871641623825,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007283,Tiruchirappalli,Tiruchirappalli,Oragadam 11,351/1370,20.1372,2167549.34,7.5,20,Joint,Industrial,Urban Fill,No,Yes,Not Available,Yes,Yes,Objection enquiry,Yes,Yes,No,Yes,0.0,No Delay,Low,10.80473829368985,78.67615310100601,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007284,Salem,Salem,Thogamalai 14,14/58,17.0202,1832041.85,8.6,12,Joint,Residential,Saline,No,Yes,Not Available,Yes,Yes,Verification completed,Yes,Yes,No,Yes,75.0,Delayed,Medium,11.66841972605074,78.18231807269838,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007285,Thoothukudi,Thoothukudi,Manapakkam 16,56/219,11.9861,1290173.83,8.2,17,Joint,Forest,Saline,No,No,Not Available,Yes,No,Verification pending,No,Yes,No,Yes,0.0,No Delay,Low,8.709176120661663,78.06693526005449,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007286,Salem,Salem,Manapakkam 7,396/1566,7.6149,819659.48,6.9,19,Joint,Commercial,Red Soil,Yes,Yes,Not Available,Yes,No,Withheld pending court,Yes,Yes,No,Yes,0.0,No Delay,Low,11.685494600799348,78.17016408568215,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007287,Chengalpattu,Chengalpattu,Kallikudi 15,322/1264,4.581,493097.23,6.4,8,Joint,Industrial,Loamy,Yes,Yes,Not Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,0.0,No Delay,Low,12.671455945249187,79.94479678212092,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007288,Tirunelveli,Tirunelveli,Neelambur 17,87/339,12.7504,1372436.93,7.7,19,Joint,Industrial,Alluvial,Yes,Yes,Not Available,Yes,Yes,Verification completed,Yes,Yes,No,Yes,167.0,Delayed,High,8.717609816957593,77.84645590952583,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007289,Tiruchirappalli,Tiruchirappalli,Nandambakkam 10,215/842,9.0318,972179.87,7.7,5,Joint,Residential,Black Cotton,Yes,Yes,Not Available,Yes,Yes,Verification completed,Yes,Yes,No,Yes,103.0,Delayed,Medium,10.822442407586426,78.70534125837901,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007290,Tirunelveli,Tirunelveli,Ayappan Pattinam 17,23/100,17.9583,1933010.72,8.2,8,Joint,Industrial,Black Cotton,Yes,Yes,Available,Yes,No,Verification completed,Yes,Yes,Yes,Yes,0.0,No Delay,Low,8.701300193641131,77.74827842897466,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007291,Tiruvallur,Tiruvallur,Samayapuram 15,329/1290,3.6553,393457.11,7.2,14,Joint,Forest,Red Soil,No,No,Available,Yes,Yes,Verification pending,Yes,Yes,Yes,Yes,0.0,No Delay,Low,13.16881553312406,79.94147155564714,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007292,Coimbatore,Coimbatore,Pudur 4,369/1451,9.0832,977709.51,6.6,13,Joint,Commercial,Red Soil,No,Yes,Not Available,Yes,Yes,Objection enquiry,Yes,Yes,Yes,Yes,287.0,Delayed,High,11.004865591185933,76.94261667634646,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007293,Erode,Erode,Nandambakkam 2,138/535,20.4873,2205238.35,6.2,6,Joint,Agricultural,Sandy,No,No,Not Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,101.0,Delayed,Medium,11.386373811811715,77.70774753822867,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007294,Karur,Karur,Nandambakkam 16,173/672,16.2376,1747801.55,7.3,9,Joint,Forest,Urban Fill,Yes,Yes,Not Available,Yes,No,Verification completed,Yes,Yes,Yes,Yes,204.0,Delayed,High,10.97413165845461,78.06668482316464,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007295,Vellore,Vellore,Samayapuram 11,118/455,12.5069,1346236.12,7.1,10,Joint,Barren,Alluvial,No,No,Not Available,Yes,Yes,Objection enquiry,Yes,Yes,No,Yes,136.0,Delayed,High,12.924449392278182,79.12701479152965,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007296,Chennai,Chennai,Siruseri 19,192/748,5.7462,618514.55,6.6,8,Joint,Industrial,Loamy,Yes,Yes,Available,Yes,Yes,Verification pending,Yes,Yes,Yes,Yes,0.0,No Delay,Low,13.071983441826344,80.28015771134548,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007297,Erode,Erode,Samayapuram 7,135/523,16.7042,1798021.86,8.5,18,Joint,Agricultural,Saline,No,No,Not Available,Yes,No,Withheld pending court,Yes,Yes,No,Yes,108.0,Delayed,Medium,11.334431356621586,77.71559491416077,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007298,Coimbatore,Coimbatore,Sholinganallur 8,123/475,7.1925,774191.4,7.1,10,Joint,Coastal,Urban Fill,Yes,No,Not Available,Yes,No,To be paid,Yes,Yes,No,Yes,370.0,Delayed,High,11.0245810659035,76.93775232588797,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007299,Tiruchirappalli,Tiruchirappalli,Perungalathur 8,210/826,24.3137,2617100.83,6.8,16,Joint,Residential,Red Soil,No,Yes,Not Available,Yes,Yes,Objection enquiry,Yes,Yes,No,Yes,146.0,Delayed,High,10.794404334284575,78.64069492936324,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007300,Thanjavur,Thanjavur,Siruseri 17,415/1649,9.601,1033444.86,6.2,18,Joint,Agricultural,Sandy,Yes,Yes,Not Available,Yes,No,Withheld pending court,Yes,Yes,No,Yes,110.0,Delayed,Medium,10.844499594032484,79.12284993410972,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007301,Coimbatore,Coimbatore,Manapakkam 15,373/1464,21.1454,2276067.94,7.9,11,Joint,Agricultural,Black Cotton,No,No,Not Available,Yes,No,Verification pending,Yes,Yes,No,Yes,0.0,No Delay,Low,11.072342830812977,76.96860116456747,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007302,Madurai,Madurai,Pammalur 18,147/571,13.0543,1405153.69,7.8,19,Joint,Residential,Black Cotton,No,No,Available,Yes,Yes,Withheld pending court,Yes,Yes,Yes,Yes,170.0,Delayed,High,9.873889062379291,78.15732158099007,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007303,Coimbatore,Coimbatore,Sholinganallur 19,457/1810,16.5061,1776696.54,6.1,16,Joint,Residential,Sandy,No,Yes,Available,Yes,Yes,To be paid,Yes,Yes,Yes,Yes,0.0,No Delay,Low,11.048262733111638,76.90202127782202,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_007304,Krishnagiri,Krishnagiri,Siruseri 9,107/404,22.7104,2444522.85,6.5,9,Joint,Industrial,Loamy,Yes,Yes,Not Available,Yes,No,Verification completed,Yes,Yes,No,Yes,169.0,Delayed,High,12.505989205710302,78.26512501361859,AcquiSight 20K Synthetic Augmented Dataset
