parcel_id,la_case_id,village_name,tehsil,district,state,area_ha,land_use_type,soil_class,irrigation_status,market_value_per_ha_inr,compensation_rate_per_ha_inr,latitude,longitude
1200,305,Pammalur 2,Thoothukudi,Thoothukudi,Tamil Nadu,20.4,Commercial,Black Cotton,Partly Irrigated,33842071,37282399,8.81466,78.10058
1201,305,Nandambakkam 6,Thoothukudi,Thoothukudi,Tamil Nadu,8.52,Forest,Black Cotton,Irrigated,48198521,63799242,8.7399,78.03973
1202,305,Manapakkam 9,Thoothukudi,Thoothukudi,Tamil Nadu,7.79,Commercial,Saline,Partly Irrigated,42324603,55904545,8.73766,78.01841
1203,305,Padur 19,Thoothukudi,Thoothukudi,Tamil Nadu,7.19,Industrial,Loamy,Irrigated,34721392,43019727,8.70204,78.05118
1204,306,Nandambakkam 3,Thanjavur,Thanjavur,Tamil Nadu,12.07,Industrial,Urban Fill,Non-Irrigated,11053102,13512467,10.78925,79.09
1205,306,Thogamalai 12,Thanjavur,Thanjavur,Tamil Nadu,17.15,Barren,Saline,Irrigated,7891558,9608185,10.8464,79.16751
1206,307,Sholinganallur 20,Thanjavur,Thanjavur,Tamil Nadu,10.29,Coastal,Loamy,Non-Irrigated,15743390,19971097,10.78371,79.09149
1207,307,Kelambakkam 9,Thanjavur,Thanjavur,Tamil Nadu,21.4,Commercial,Loamy,Partly Irrigated,11666831,15029512,10.74241,79.15681
1208,307,Neelambur 9,Thanjavur,Thanjavur,Tamil Nadu,11.86,Forest,Saline,Non-Irrigated,16581336,18258122,10.73433,79.14157
1209,308,Nandambakkam 20,Thanjavur,Thanjavur,Tamil Nadu,17.3,Forest,Black Cotton,Partly Irrigated,5583661,6568612,10.82647,79.10678
1210,308,Kallikudi 2,Thanjavur,Thanjavur,Tamil Nadu,10.04,Commercial,Black Cotton,Non-Irrigated,22455953,28560111,10.78618,79.10725
1211,308,Manapakkam 6,Thanjavur,Thanjavur,Tamil Nadu,21.49,Agricultural,Sandy,Irrigated,7997178,10369597,10.74834,79.09559
1212,309,Thogamalai 16,Thanjavur,Thanjavur,Tamil Nadu,17.26,Barren,Urban Fill,Non-Irrigated,37325469,41265941,10.75871,79.10341
1213,309,Pudur 18,Thanjavur,Thanjavur,Tamil Nadu,11.67,Agricultural,Red Soil,Irrigated,44600889,52322557,10.75788,79.12945
1214,309,Neelambur 9,Thanjavur,Thanjavur,Tamil Nadu,21.23,Residential,Saline,Irrigated,48566988,65289037,10.72235,79.1429
1215,309,Pudur 20,Thanjavur,Thanjavur,Tamil Nadu,13.74,Barren,Black Cotton,Non-Irrigated,52140158,62877301,10.79655,79.18461
1216,309,Pudur 9,Thanjavur,Thanjavur,Tamil Nadu,21.13,Barren,Loamy,Partly Irrigated,60654519,78267792,10.76689,79.13439
1217,309,Nandambakkam 14,Thanjavur,Thanjavur,Tamil Nadu,7.15,Coastal,Sandy,Partly Irrigated,30746383,38707620,10.83852,79.1426
1218,310,Samayapuram 4,Thanjavur,Thanjavur,Tamil Nadu,10.14,Coastal,Alluvial,Non-Irrigated,13751201,16382090,10.7652,79.12909
1219,310,Perungalathur 2,Thanjavur,Thanjavur,Tamil Nadu,16.66,Industrial,Red Soil,Irrigated,7081809,7730667,10.7552,79.1819
1220,310,Madhavaram 6,Thanjavur,Thanjavur,Tamil Nadu,21.97,Residential,Loamy,Partly Irrigated,19828687,23916617,10.84483,79.19923
1221,310,Siruseri 10,Thanjavur,Thanjavur,Tamil Nadu,15.63,Forest,Red Soil,Non-Irrigated,17394558,22857780,10.84803,79.10145
1222,310,Karanai 17,Thanjavur,Thanjavur,Tamil Nadu,13.99,Residential,Loamy,Irrigated,17567198,19556179,10.84341,79.17068
1223,310,Pudur 7,Thanjavur,Thanjavur,Tamil Nadu,15.9,Barren,Urban Fill,Irrigated,17753034,23571883,10.82544,79.18963
1224,311,Pammalur 9,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,23.66,Coastal,Sandy,Non-Irrigated,19257902,21022853,10.78088,78.6574
1225,311,Madhavaram 4,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,14.37,Agricultural,Alluvial,Partly Irrigated,22697733,23889889,10.8051,78.6902
1226,312,Pammalur 7,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,21.41,Agricultural,Black Cotton,Non-Irrigated,10986432,13340420,10.77178,78.72575
1227,312,Madhavaram 15,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,13.11,Barren,Red Soil,Non-Irrigated,15984655,19839310,10.78212,78.6892
1228,312,Ayappan Pattinam 8,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,24.94,Industrial,Red Soil,Irrigated,16592240,21101164,10.74948,78.70909
1229,312,Ayappan Pattinam 1,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,11.65,Industrial,Sandy,Non-Irrigated,15482296,19653225,10.74717,78.73215
1230,313,Siruseri 3,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,17.61,Barren,Black Cotton,Partly Irrigated,7700443,8957922,10.77621,78.70442
1231,313,Kelambakkam 16,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,20.42,Coastal,Black Cotton,Partly Irrigated,13683726,18254502,10.73579,78.69415
1232,313,Karanai 16,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,19.87,Agricultural,Saline,Irrigated,8898331,10467304,10.83751,78.69117
1233,313,Madhavaram 16,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,3.26,Coastal,Saline,Partly Irrigated,9695096,11371006,10.7734,78.72593
1234,314,Sholinganallur 6,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,23.28,Coastal,Sandy,Non-Irrigated,6798237,7181906,10.83062,78.72007
1235,314,Manapakkam 6,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,6.42,Residential,Urban Fill,Partly Irrigated,8306249,8932750,10.81961,78.72615
1236,315,Pudur 12,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,3.76,Residential,Saline,Non-Irrigated,62451792,67480865,10.83892,78.72468
1237,315,Kallikudi 17,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,5.4,Coastal,Saline,Non-Irrigated,68630764,79402911,10.80052,78.72186
1238,316,Sriperumbudur 10,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,18.6,Residential,Alluvial,Non-Irrigated,11834352,13456925,10.83001,78.69051
1239,316,Ayappan Pattinam 18,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,21.85,Residential,Sandy,Non-Irrigated,6295295,6692108,10.81144,78.72755
1240,316,Pudur 5,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,12.41,Residential,Saline,Partly Irrigated,12078755,14473349,10.79735,78.67115
1241,316,Kallikudi 5,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,15.74,Commercial,Black Cotton,Irrigated,11329010,14726339,10.80385,78.66437
1242,316,Samayapuram 8,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,5.28,Coastal,Sandy,Irrigated,22509721,26637468,10.81594,78.75981
1243,317,Sriperumbudur 11,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,6.94,Forest,Urban Fill,Irrigated,67171424,73893015,10.76824,78.66174
1244,317,Manapakkam 16,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,17.03,Barren,Saline,Partly Irrigated,63702179,73384384,10.79751,78.71609
1245,317,Padur 5,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,13.52,Agricultural,Red Soil,Irrigated,67733493,81689421,10.81688,78.72175
1246,317,Siruseri 3,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,24.45,Industrial,Sandy,Partly Irrigated,62273718,74091866,10.77075,78.70079
1247,318,Padur 19,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,8.72,Residential,Red Soil,Partly Irrigated,7271349,8037857,10.74272,78.70909
1248,318,Kelambakkam 6,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,17.23,Forest,Alluvial,Irrigated,10917514,13720403,10.73999,78.76022
1249,319,Padur 10,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,3.12,Residential,Alluvial,Partly Irrigated,33089379,34866938,10.80863,78.64942
1250,319,Pudur 11,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,11.02,Coastal,Loamy,Non-Irrigated,61370976,72647848,10.77306,78.6795
1251,319,Madhavaram 16,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,19.05,Barren,Sandy,Non-Irrigated,52098208,60961643,10.77808,78.72169
1252,319,Sholinganallur 5,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,16.72,Residential,Red Soil,Partly Irrigated,66379859,70922230,10.82733,78.73043
1253,320,Padur 9,Chengalpattu,Chengalpattu,Tamil Nadu,22.34,Agricultural,Black Cotton,Partly Irrigated,10733527,12164607,12.66167,79.9587
1254,320,Ayappan Pattinam 4,Chengalpattu,Chengalpattu,Tamil Nadu,17.46,Commercial,Loamy,Irrigated,12080390,16121518,12.66244,79.9349
1255,320,Ayappan Pattinam 4,Chengalpattu,Chengalpattu,Tamil Nadu,3.04,Commercial,Saline,Non-Irrigated,8670603,10265635,12.66264,79.92283
1256,320,Sholinganallur 12,Chengalpattu,Chengalpattu,Tamil Nadu,7.89,Agricultural,Saline,Partly Irrigated,10503417,11304771,12.70442,80.00802
1257,320,Karanai 3,Chengalpattu,Chengalpattu,Tamil Nadu,24.76,Forest,Loamy,Irrigated,7026267,9402682,12.71312,80.01979
1258,321,Oragadam 18,Chengalpattu,Chengalpattu,Tamil Nadu,22.05,Forest,Black Cotton,Partly Irrigated,37039149,49702143,12.66576,79.94499
1259,321,Kelambakkam 1,Chengalpattu,Chengalpattu,Tamil Nadu,3.54,Barren,Black Cotton,Partly Irrigated,59788626,68921452,12.73152,80.02222
1260,322,Sholinganallur 5,Chengalpattu,Chengalpattu,Tamil Nadu,19.64,Commercial,Red Soil,Non-Irrigated,49498729,53902064,12.71012,80.0172
1261,322,Neelambur 18,Chengalpattu,Chengalpattu,Tamil Nadu,6.15,Barren,Urban Fill,Non-Irrigated,40058697,43924828,12.66869,79.99461
1262,322,Samayapuram 17,Chengalpattu,Chengalpattu,Tamil Nadu,4.37,Agricultural,Red Soil,Non-Irrigated,35705722,38728982,12.69336,80.01387
1263,322,Ayappan Pattinam 10,Chengalpattu,Chengalpattu,Tamil Nadu,12.02,Barren,Red Soil,Partly Irrigated,36359452,41327010,12.7092,79.99266
1264,322,Kallikudi 15,Chengalpattu,Chengalpattu,Tamil Nadu,4.54,Industrial,Loamy,Irrigated,41474139,51682359,12.67247,79.96166
1265,322,Madhavaram 12,Chengalpattu,Chengalpattu,Tamil Nadu,9.39,Commercial,Black Cotton,Non-Irrigated,51700049,65531414,12.69474,79.98408
1266,323,Padur 14,Chengalpattu,Chengalpattu,Tamil Nadu,6.92,Commercial,Sandy,Irrigated,19588076,25149185,12.71837,79.95282
1267,323,Sriperumbudur 15,Chengalpattu,Chengalpattu,Tamil Nadu,3.37,Coastal,Red Soil,Irrigated,15734781,20274746,12.67554,80.01934
1268,323,Karanai 14,Chengalpattu,Chengalpattu,Tamil Nadu,9.67,Agricultural,Black Cotton,Irrigated,14216949,16473640,12.69045,79.96128
1269,323,Nandambakkam 11,Chengalpattu,Chengalpattu,Tamil Nadu,3.49,Forest,Red Soil,Partly Irrigated,18178109,22422053,12.74103,79.99026
1270,324,Pammalur 8,Chengalpattu,Chengalpattu,Tamil Nadu,22.13,Forest,Saline,Irrigated,8333065,9005100,12.62999,79.98973
1271,324,Madhavaram 19,Chengalpattu,Chengalpattu,Tamil Nadu,23.89,Forest,Urban Fill,Partly Irrigated,7174563,7990475,12.7233,80.02525
1272,324,Padur 16,Chengalpattu,Chengalpattu,Tamil Nadu,21.39,Industrial,Loamy,Partly Irrigated,18568024,24015083,12.7285,79.96718
1273,325,Ayappan Pattinam 2,Chengalpattu,Chengalpattu,Tamil Nadu,17.88,Forest,Urban Fill,Partly Irrigated,40679848,43242766,12.66042,79.98514
1274,325,Samayapuram 7,Chengalpattu,Chengalpattu,Tamil Nadu,16.49,Industrial,Urban Fill,Non-Irrigated,34429615,41216088,12.72095,80.03112
1275,325,Madhavaram 1,Chengalpattu,Chengalpattu,Tamil Nadu,9.81,Coastal,Red Soil,Irrigated,35287298,38747812,12.70808,79.94218
1276,325,Thogamalai 7,Chengalpattu,Chengalpattu,Tamil Nadu,18.81,Agricultural,Loamy,Partly Irrigated,46243182,60923679,12.6869,80.00997
1277,326,Pammalur 15,Chengalpattu,Chengalpattu,Tamil Nadu,24.24,Barren,Alluvial,Non-Irrigated,8345958,9483694,12.66394,79.97024
1278,326,Ayappan Pattinam 13,Chengalpattu,Chengalpattu,Tamil Nadu,6.03,Commercial,Sandy,Partly Irrigated,7909513,10546474,12.72893,79.96848
1279,326,Manapakkam 9,Chengalpattu,Chengalpattu,Tamil Nadu,9.44,Residential,Saline,Non-Irrigated,12923560,15607219,12.68522,80.02294
1280,327,Siruseri 4,Tiruvallur,Tiruvallur,Tamil Nadu,20.9,Commercial,Sandy,Partly Irrigated,10646812,13825211,13.14256,79.9346
1281,327,Manapakkam 14,Tiruvallur,Tiruvallur,Tamil Nadu,24.77,Commercial,Alluvial,Non-Irrigated,6588350,6970785,13.09656,79.96735
1282,327,Samayapuram 3,Tiruvallur,Tiruvallur,Tamil Nadu,9.57,Agricultural,Black Cotton,Non-Irrigated,6963565,7611087,13.14411,79.95149
1283,327,Samayapuram 8,Tiruvallur,Tiruvallur,Tamil Nadu,10.28,Industrial,Urban Fill,Irrigated,7135452,7992837,13.16215,79.94305
1284,328,Siruseri 19,Tiruvallur,Tiruvallur,Tamil Nadu,15.61,Industrial,Red Soil,Partly Irrigated,40701411,49413273,13.08224,79.94757
1285,328,Perungalathur 17,Tiruvallur,Tiruvallur,Tamil Nadu,23.87,Residential,Sandy,Partly Irrigated,57903105,63825505,13.12693,79.95002
1286,328,Oragadam 15,Tiruvallur,Tiruvallur,Tamil Nadu,12.54,Industrial,Sandy,Non-Irrigated,73483598,82168008,13.14244,79.94038
1287,328,Siruseri 17,Tiruvallur,Tiruvallur,Tamil Nadu,12.47,Commercial,Alluvial,Non-Irrigated,66050887,71712966,13.1784,79.90831
1288,328,Manapakkam 14,Tiruvallur,Tiruvallur,Tamil Nadu,3.47,Agricultural,Red Soil,Non-Irrigated,79072590,103804151,13.09585,79.96497
1289,328,Siruseri 18,Tiruvallur,Tiruvallur,Tamil Nadu,20.06,Agricultural,Urban Fill,Irrigated,66868049,70646170,13.18735,79.86674
1290,329,Samayapuram 15,Tiruvallur,Tiruvallur,Tamil Nadu,3.45,Forest,Red Soil,Non-Irrigated,65030015,74137199,13.16437,79.9364
1291,329,Karanai 5,Tiruvallur,Tiruvallur,Tamil Nadu,17.58,Residential,Loamy,Partly Irrigated,46660635,51343240,13.18405,79.91338
1292,329,Madhavaram 18,Tiruvallur,Tiruvallur,Tamil Nadu,19.3,Coastal,Saline,Non-Irrigated,38073281,44463488,13.09019,79.96143
1293,330,Padur 3,Namakkal,Namakkal,Tamil Nadu,15.98,Barren,Alluvial,Non-Irrigated,34318834,36832554,11.20662,78.15251
1294,330,Sriperumbudur 10,Namakkal,Namakkal,Tamil Nadu,6.92,Industrial,Black Cotton,Non-Irrigated,57784474,64165174,11.22716,78.21507
1295,331,Oragadam 15,Namakkal,Namakkal,Tamil Nadu,11.45,Agricultural,Urban Fill,Irrigated,9645303,10511827,11.23376,78.12709
1296,331,Kallikudi 20,Namakkal,Namakkal,Tamil Nadu,14.29,Coastal,Alluvial,Non-Irrigated,11237803,12572807,11.20348,78.19732
1297,332,Kallikudi 2,Namakkal,Namakkal,Tamil Nadu,8.33,Residential,Saline,Non-Irrigated,41547609,45004246,11.25926,78.13066
1298,332,Karanai 3,Namakkal,Namakkal,Tamil Nadu,12.53,Forest,Sandy,Irrigated,40405659,51867454,11.17732,78.16249
1299,333,Sriperumbudur 13,Namakkal,Namakkal,Tamil Nadu,21.34,Commercial,Saline,Partly Irrigated,13912858,18062155,11.2493,78.14543
1300,333,Manapakkam 2,Namakkal,Namakkal,Tamil Nadu,11.58,Barren,Sandy,Non-Irrigated,12353100,14905305,11.19179,78.15332
1301,334,Siruseri 4,Namakkal,Namakkal,Tamil Nadu,7.79,Agricultural,Saline,Non-Irrigated,19217819,22068255,11.25322,78.19622
1302,334,Sholinganallur 6,Namakkal,Namakkal,Tamil Nadu,5.06,Coastal,Loamy,Irrigated,8048821,10794884,11.18792,78.19569
1303,334,Neelambur 19,Namakkal,Namakkal,Tamil Nadu,5.08,Residential,Alluvial,Non-Irrigated,7808663,10357325,11.19876,78.17732
1304,335,Thogamalai 5,Namakkal,Namakkal,Tamil Nadu,10.06,Coastal,Alluvial,Partly Irrigated,15358491,16774470,11.27493,78.1804
1305,335,Sriperumbudur 20,Namakkal,Namakkal,Tamil Nadu,7.04,Agricultural,Black Cotton,Partly Irrigated,20920601,27094500,11.22236,78.12164
1306,335,Manapakkam 19,Namakkal,Namakkal,Tamil Nadu,15.26,Coastal,Sandy,Partly Irrigated,11470661,14605149,11.19884,78.19631
1307,336,Neelambur 8,Namakkal,Namakkal,Tamil Nadu,23.51,Barren,Black Cotton,Partly Irrigated,32105977,42779950,11.20773,78.21258
1308,336,Thogamalai 11,Namakkal,Namakkal,Tamil Nadu,20.81,Barren,Alluvial,Partly Irrigated,38355347,50502484,11.21347,78.20772
1309,336,Samayapuram 1,Namakkal,Namakkal,Tamil Nadu,22.57,Residential,Black Cotton,Irrigated,44213973,51861726,11.21279,78.14502
1310,336,Kallikudi 4,Namakkal,Namakkal,Tamil Nadu,14.45,Agricultural,Saline,Non-Irrigated,42064648,44277289,11.17763,78.2018
1311,336,Kelambakkam 4,Namakkal,Namakkal,Tamil Nadu,6.85,Coastal,Sandy,Partly Irrigated,44763381,56183615,11.27244,78.19462
1312,337,Oragadam 18,Namakkal,Namakkal,Tamil Nadu,19.91,Residential,Black Cotton,Partly Irrigated,12110875,13760056,11.18979,78.1125
1313,337,Nandambakkam 11,Namakkal,Namakkal,Tamil Nadu,3.81,Forest,Saline,Irrigated,18559535,22053258,11.24456,78.16355
1314,337,Pudur 8,Namakkal,Namakkal,Tamil Nadu,21.38,Coastal,Saline,Non-Irrigated,11032091,12173578,11.20522,78.20058
1315,337,Kallikudi 4,Namakkal,Namakkal,Tamil Nadu,19.58,Coastal,Red Soil,Non-Irrigated,12947243,16041475,11.1653,78.19057
1316,337,Karanai 5,Namakkal,Namakkal,Tamil Nadu,4.84,Barren,Urban Fill,Irrigated,15374795,16620979,11.21421,78.13497
1317,338,Manapakkam 19,Namakkal,Namakkal,Tamil Nadu,10.56,Agricultural,Black Cotton,Non-Irrigated,18132197,22870734,11.19096,78.19973
1318,338,Oragadam 9,Namakkal,Namakkal,Tamil Nadu,22.08,Agricultural,Sandy,Partly Irrigated,8644388,9410947,11.21306,78.18218
1319,339,Pammalur 1,Namakkal,Namakkal,Tamil Nadu,11.85,Forest,Red Soil,Irrigated,43800264,52457122,11.25404,78.11031
1320,339,Ayappan Pattinam 6,Namakkal,Namakkal,Tamil Nadu,6.05,Forest,Sandy,Non-Irrigated,59207220,72461414,11.23284,78.14954
1321,339,Oragadam 13,Namakkal,Namakkal,Tamil Nadu,3.66,Commercial,Black Cotton,Partly Irrigated,47013616,53960836,11.19905,78.19711
1322,339,Thogamalai 12,Namakkal,Namakkal,Tamil Nadu,5.77,Forest,Alluvial,Irrigated,55376631,70721234,11.24872,78.15656
1323,339,Kelambakkam 15,Namakkal,Namakkal,Tamil Nadu,14.57,Coastal,Alluvial,Irrigated,30250468,35281339,11.19249,78.12954
1324,339,Perungalathur 19,Namakkal,Namakkal,Tamil Nadu,14.29,Coastal,Loamy,Partly Irrigated,75507232,84804932,11.23412,78.12576
1325,340,Sriperumbudur 11,Ranipet,Ranipet,Tamil Nadu,3.19,Forest,Saline,Non-Irrigated,28413777,37530079,12.90141,79.29281
1326,340,Oragadam 13,Ranipet,Ranipet,Tamil Nadu,6.14,Coastal,Urban Fill,Partly Irrigated,41502814,55178711,12.94518,79.36517
1327,340,Pudur 11,Ranipet,Ranipet,Tamil Nadu,18.27,Forest,Sandy,Partly Irrigated,46282631,62468158,12.88447,79.34559
1328,341,Pammalur 12,Ranipet,Ranipet,Tamil Nadu,24.49,Barren,Saline,Partly Irrigated,8128203,8646883,12.94735,79.32993
1329,341,Pammalur 3,Ranipet,Ranipet,Tamil Nadu,20.76,Forest,Black Cotton,Partly Irrigated,12297345,13728411,12.95588,79.29104
1330,341,Oragadam 1,Ranipet,Ranipet,Tamil Nadu,5.86,Agricultural,Sandy,Non-Irrigated,11956361,15967396,12.91867,79.30126
1331,341,Kelambakkam 11,Ranipet,Ranipet,Tamil Nadu,17.18,Agricultural,Loamy,Partly Irrigated,19613318,22059839,12.90336,79.35043
1332,342,Manapakkam 18,Ranipet,Ranipet,Tamil Nadu,6.5,Forest,Alluvial,Irrigated,9092895,11295075,12.966,79.38354
1333,342,Padur 16,Ranipet,Ranipet,Tamil Nadu,9.44,Forest,Black Cotton,Irrigated,10199805,13445055,12.89217,79.32222
1334,342,Thogamalai 3,Ranipet,Ranipet,Tamil Nadu,21.29,Coastal,Saline,Non-Irrigated,14946623,18420226,12.95981,79.31278
1335,342,Neelambur 17,Ranipet,Ranipet,Tamil Nadu,11.16,Industrial,Urban Fill,Non-Irrigated,17373517,20721332,12.92442,79.29223
1336,342,Pudur 17,Ranipet,Ranipet,Tamil Nadu,10.94,Industrial,Urban Fill,Irrigated,10466537,12878745,12.92109,79.34537
1337,343,Pammalur 11,Ranipet,Ranipet,Tamil Nadu,13.52,Forest,Red Soil,Partly Irrigated,56380725,66579373,12.94561,79.36581
1338,343,Samayapuram 4,Ranipet,Ranipet,Tamil Nadu,20.99,Coastal,Saline,Partly Irrigated,54231065,63492099,12.89356,79.28403
1339,344,Manapakkam 16,Ranipet,Ranipet,Tamil Nadu,14.25,Forest,Red Soil,Non-Irrigated,60348966,79442441,12.96568,79.3133
1340,344,Oragadam 20,Ranipet,Ranipet,Tamil Nadu,10.87,Agricultural,Saline,Non-Irrigated,47940593,52786949,12.90732,79.29433
1341,344,Neelambur 18,Ranipet,Ranipet,Tamil Nadu,24.84,Barren,Alluvial,Non-Irrigated,53941128,62015087,12.94468,79.35907
1342,344,Kelambakkam 12,Ranipet,Ranipet,Tamil Nadu,16.35,Forest,Red Soil,Irrigated,53026295,65138028,12.93732,79.32658
1343,344,Neelambur 4,Ranipet,Ranipet,Tamil Nadu,14.91,Industrial,Urban Fill,Irrigated,39418170,45682066,12.92771,79.37072
1344,344,Nandambakkam 13,Ranipet,Ranipet,Tamil Nadu,19.85,Residential,Alluvial,Partly Irrigated,34038079,40878232,12.88788,79.35451
1345,345,Oragadam 16,Thanjavur,Thanjavur,Tamil Nadu,9.26,Residential,Loamy,Partly Irrigated,17207245,20474616,10.84589,79.17359
1346,345,Siruseri 4,Thanjavur,Thanjavur,Tamil Nadu,21.32,Industrial,Black Cotton,Partly Irrigated,12859278,14660413,10.80915,79.08491
1347,345,Padur 12,Thanjavur,Thanjavur,Tamil Nadu,14.37,Agricultural,Urban Fill,Irrigated,17574804,23272257,10.7774,79.18863
1348,345,Sholinganallur 19,Thanjavur,Thanjavur,Tamil Nadu,11.01,Agricultural,Loamy,Non-Irrigated,8107965,10569304,10.75791,79.09664
1349,345,Kelambakkam 2,Thanjavur,Thanjavur,Tamil Nadu,7.26,Commercial,Urban Fill,Partly Irrigated,16155420,18118989,10.81405,79.18086
1350,345,Nandambakkam 13,Thanjavur,Thanjavur,Tamil Nadu,4.82,Coastal,Black Cotton,Non-Irrigated,17280774,21266794,10.80065,79.16834
1351,346,Sholinganallur 18,Thanjavur,Thanjavur,Tamil Nadu,11.66,Coastal,Red Soil,Partly Irrigated,12242181,16453300,10.79254,79.12721
1352,346,Siruseri 1,Thanjavur,Thanjavur,Tamil Nadu,8.04,Coastal,Red Soil,Irrigated,12945851,13850340,10.82822,79.12313
1353,347,Kelambakkam 2,Thanjavur,Thanjavur,Tamil Nadu,20.12,Forest,Red Soil,Partly Irrigated,15966606,18877546,10.81069,79.18924
1354,347,Pammalur 16,Thanjavur,Thanjavur,Tamil Nadu,3.45,Residential,Black Cotton,Non-Irrigated,13443644,14248978,10.74951,79.1911
1355,348,Kallikudi 3,Thanjavur,Thanjavur,Tamil Nadu,14.62,Barren,Black Cotton,Irrigated,12999466,17368535,10.77208,79.15845
1356,348,Pammalur 18,Thanjavur,Thanjavur,Tamil Nadu,15.28,Agricultural,Saline,Partly Irrigated,15263979,19676475,10.78368,79.15385
1357,349,Kelambakkam 8,Thanjavur,Thanjavur,Tamil Nadu,18.49,Residential,Black Cotton,Non-Irrigated,11886603,13426570,10.8173,79.13595
1358,349,Samayapuram 5,Thanjavur,Thanjavur,Tamil Nadu,17.17,Industrial,Sandy,Irrigated,6757753,9039458,10.7835,79.14293
1359,349,Karanai 1,Thanjavur,Thanjavur,Tamil Nadu,13.39,Commercial,Alluvial,Partly Irrigated,16568389,18471396,10.79989,79.16468
1360,349,Nandambakkam 7,Thanjavur,Thanjavur,Tamil Nadu,18.15,Commercial,Loamy,Irrigated,16523633,21376717,10.83332,79.08832
1361,349,Kelambakkam 14,Thanjavur,Thanjavur,Tamil Nadu,6.35,Residential,Saline,Non-Irrigated,16321175,20463034,10.76,79.12546
1362,350,Siruseri 3,Thanjavur,Thanjavur,Tamil Nadu,12.38,Industrial,Saline,Partly Irrigated,15062837,19108833,10.77196,79.12458
1363,350,Manapakkam 6,Thanjavur,Thanjavur,Tamil Nadu,17.78,Coastal,Black Cotton,Partly Irrigated,13544784,17341161,10.74408,79.09199
1364,350,Ayappan Pattinam 1,Thanjavur,Thanjavur,Tamil Nadu,23.2,Coastal,Alluvial,Non-Irrigated,13334088,15128716,10.82373,79.19816
1365,350,Sriperumbudur 8,Thanjavur,Thanjavur,Tamil Nadu,13.07,Forest,Loamy,Irrigated,15227778,17911688,10.75335,79.10926
1366,351,Nandambakkam 7,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,16.44,Residential,Black Cotton,Irrigated,5790002,6821449,10.79921,78.74437
1367,351,Perungalathur 19,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,9.54,Barren,Alluvial,Partly Irrigated,11254676,14760651,10.82215,78.69861
1368,351,Samayapuram 5,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,3.63,Coastal,Black Cotton,Non-Irrigated,15523278,20493947,10.75387,78.67756
1369,351,Sholinganallur 1,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,15.08,Agricultural,Saline,Partly Irrigated,14747836,16173935,10.75498,78.76264
